Example_Index,Loss
6380,3.180172920227051
6381,3.1911861896514893
6382,3.3745954036712646
6383,3.335641384124756
6384,3.296160936355591
6385,3.2845375537872314
6386,3.2788219451904297
6387,3.397681951522827
6388,3.2880349159240723
6389,3.187343120574951
6390,3.2344157695770264
6391,3.2333080768585205
6392,3.108682632446289
6393,3.1524338722229004
6394,3.1773159503936768
6395,3.1246278285980225
6396,3.174431562423706
6397,3.1129539012908936
6398,3.1944468021392822
6399,3.1312294006347656
6400,3.0789904594421387
6401,3.0401737689971924
6402,3.107923746109009
6403,3.1628901958465576
6404,3.115874767303467
6405,3.1690452098846436
6406,3.1690971851348877
6407,3.1291396617889404
6408,3.1791391372680664
6409,3.313107967376709
6410,3.3257648944854736
6411,3.3076364994049072
6412,3.3413007259368896
6413,3.2852654457092285
6414,3.250925302505493
6415,3.1770503520965576
6416,3.2090277671813965
6417,3.2568860054016113
6418,3.1141233444213867
6419,3.2217674255371094
6420,3.1820926666259766
6421,3.1227030754089355
6422,3.112257242202759
6423,3.0363523960113525
6424,3.1134026050567627
6425,3.0634820461273193
6426,2.9821207523345947
6427,2.903850555419922
6428,2.9087772369384766
6429,2.9438343048095703
6430,2.9711568355560303
6431,3.010585069656372
6432,2.951491355895996
6433,2.900580883026123
6434,2.9176433086395264
6435,2.9777863025665283
6436,3.0768258571624756
6437,3.0642588138580322
6438,3.18243670463562
6439,3.0477516651153564
6440,3.1170334815979004
6441,2.9639675617218018
6442,2.9642295837402344
6443,3.144165277481079
6444,3.163722515106201
6445,3.0632400512695312
6446,3.05189847946167
6447,3.030090093612671
6448,2.9692769050598145
6449,2.971874237060547
6450,2.9759488105773926
6451,2.9987056255340576
6452,3.0333352088928223
6453,3.0194127559661865
6454,3.0623130798339844
6455,3.050764799118042
6456,3.107292890548706
6457,2.9067165851593018
6458,3.0135085582733154
6459,2.874523639678955
6460,2.8830437660217285
6461,2.845529079437256
6462,2.825021266937256
6463,2.860565423965454
6464,2.8134076595306396
6465,2.827575206756592
6466,2.7912025451660156
6467,2.7390525341033936
6468,2.8349955081939697
6469,2.7799909114837646
6470,2.7839558124542236
6471,2.7535240650177
6472,2.8189711570739746
6473,2.7423274517059326
6474,2.745441436767578
6475,2.8759939670562744
6476,2.879730701446533
6477,2.8078644275665283
6478,2.893885374069214
6479,2.8657896518707275
6480,2.8646912574768066
6481,2.9287521839141846
6482,2.8874239921569824
6483,2.8911545276641846
6484,3.0062203407287598
6485,2.792083978652954
6486,2.9414491653442383
6487,2.888301134109497
6488,2.8471572399139404
6489,2.853658437728882
6490,2.8405981063842773
6491,2.801889419555664
6492,2.968200922012329
6493,2.9206933975219727
6494,2.855156421661377
6495,2.9589691162109375
6496,2.9330484867095947
6497,2.8978066444396973
6498,3.0052342414855957
6499,2.996269941329956
6500,2.9223411083221436
6501,2.935300588607788
6502,2.981732130050659
6503,3.040154218673706
6504,3.145707130432129
6505,3.2123539447784424
6506,3.07373046875
6507,3.0340147018432617
6508,3.0765347480773926
6509,3.1338305473327637
6510,3.148087739944458
6511,3.1560709476470947
6512,3.1530869007110596
6513,3.145554542541504
6514,3.127469778060913
6515,3.129629373550415
6516,3.117156744003296
6517,3.1999452114105225
6518,3.1813480854034424
6519,3.1992602348327637
6520,3.189544439315796
6521,3.3036983013153076
6522,3.2626726627349854
6523,3.30767560005188
6524,3.339120864868164
6525,3.237271785736084
6526,3.2744579315185547
6527,3.2355616092681885
6528,3.2767813205718994
6529,3.256479024887085
6530,3.169764757156372
6531,3.2308599948883057
6532,3.111323833465576
6533,3.2978644371032715
6534,3.181499481201172
6535,3.217905044555664
6536,3.3217320442199707
6537,3.3623416423797607
6538,3.344078779220581
6539,3.4481589794158936
6540,3.3734805583953857
6541,3.3156652450561523
6542,3.343790054321289
6543,3.3442463874816895
6544,3.4079132080078125
6545,3.4045495986938477
6546,3.448214054107666
6547,3.398242473602295
6548,3.471794843673706
6549,3.387901544570923
6550,3.3663547039031982
6551,3.359882116317749
6552,3.3999366760253906
6553,3.419893503189087
6554,3.5552756786346436
6555,3.4152374267578125
6556,3.257977247238159
6557,3.3024322986602783
6558,3.39166259765625
6559,3.2950947284698486
6560,3.449528217315674
6561,3.4042742252349854
6562,3.2836384773254395
6563,3.3354153633117676
6564,3.305569648742676
6565,3.3601737022399902
6566,3.2600603103637695
6567,3.1780059337615967
6568,3.271148681640625
6569,3.188664197921753
6570,3.0946974754333496
6571,3.1677446365356445
6572,3.0950419902801514
6573,3.046082019805908
6574,3.0531928539276123
6575,3.0890331268310547
6576,3.1649813652038574
6577,3.001133918762207
6578,3.0080373287200928
6579,2.8949522972106934
6580,2.9557838439941406
6581,2.995330572128296
6582,2.913726806640625
6583,2.956777811050415
6584,2.96517014503479
6585,2.941028356552124
6586,2.955150604248047
6587,2.914337635040283
6588,2.8999130725860596
6589,2.944751739501953
6590,3.0672497749328613
6591,2.9971563816070557
6592,3.0900349617004395
6593,3.0266897678375244
6594,3.140911340713501
6595,3.1782236099243164
6596,3.2029805183410645
6597,3.1646358966827393
6598,3.247650384902954
6599,3.201129913330078
6600,3.1804487705230713
6601,3.147270679473877
6602,3.1241137981414795
6603,3.2027204036712646
6604,3.261796712875366
6605,3.274883270263672
6606,3.451134204864502
6607,3.4632816314697266
6608,3.3763489723205566
6609,3.301527738571167
6610,3.295219659805298
6611,3.204420566558838
6612,3.178633213043213
6613,3.128675699234009
6614,3.1240036487579346
6615,3.171760082244873
6616,3.235150098800659
6617,3.2434003353118896
6618,3.093301296234131
6619,3.07878041267395
6620,3.0280675888061523
6621,3.0264275074005127
6622,3.0087876319885254
6623,3.1158511638641357
6624,3.1033785343170166
6625,3.0537161827087402
6626,2.9801249504089355
6627,2.9825150966644287
6628,3.034191131591797
6629,2.9273974895477295
6630,3.0328242778778076
6631,2.9176042079925537
6632,2.9325003623962402
6633,2.9474520683288574
6634,2.929859161376953
6635,2.9605937004089355
6636,3.0350446701049805
6637,2.8949105739593506
6638,2.979541301727295
6639,2.955744504928589
6640,2.984896659851074
6641,3.0914931297302246
6642,2.9933767318725586
6643,3.029733180999756
6644,3.0026092529296875
6645,2.9605324268341064
6646,2.9591777324676514
6647,2.9894933700561523
6648,2.920562505722046
6649,2.9303996562957764
6650,2.8365345001220703
6651,2.9241271018981934
6652,2.8758461475372314
6653,2.7197458744049072
6654,2.8738558292388916
6655,2.936659574508667
6656,2.882983922958374
6657,2.9742281436920166
6658,2.9281837940216064
6659,2.961461067199707
6660,2.9450693130493164
6661,2.8471736907958984
6662,2.8872032165527344
6663,3.0053062438964844
6664,2.926370143890381
6665,2.929060697555542
6666,3.0386803150177
6667,3.003338575363159
6668,3.014779567718506
6669,3.043201446533203
6670,3.0586676597595215
6671,3.020965337753296
6672,2.9245615005493164
6673,2.9511053562164307
6674,2.9259390830993652
6675,3.016012668609619
6676,2.9568209648132324
6677,3.1265909671783447
6678,3.2263927459716797
6679,3.1522388458251953
6680,3.1938400268554688
6681,3.159674644470215
6682,3.17372465133667
6683,3.2659311294555664
6684,3.151193857192993
6685,3.1214897632598877
6686,3.0701546669006348
6687,3.0607781410217285
6688,2.9368393421173096
6689,2.958981990814209
6690,3.1369006633758545
6691,2.944801092147827
6692,3.0329174995422363
6693,2.9512743949890137
6694,2.994849920272827
6695,3.058082342147827
6696,2.966614246368408
6697,2.8762454986572266
6698,3.0519566535949707
6699,3.067410707473755
6700,3.024716377258301
6701,3.05098819732666
6702,3.1792635917663574
6703,3.056286334991455
6704,3.083944082260132
6705,3.0386860370635986
6706,2.9836697578430176
6707,2.93581223487854
6708,2.9794211387634277
6709,3.024562120437622
6710,2.990762710571289
6711,2.943782091140747
6712,2.964014768600464
6713,3.0643742084503174
6714,2.9108853340148926
6715,2.8748385906219482
6716,2.94759202003479
6717,3.052194118499756
6718,2.8235058784484863
6719,2.8865973949432373
6720,2.9329423904418945
6721,2.9065465927124023
6722,2.947139024734497
6723,2.963163375854492
6724,2.928603172302246
6725,3.0262296199798584
6726,2.980229616165161
6727,3.0472662448883057
6728,3.0009257793426514
6729,2.8535001277923584
6730,2.8807013034820557
6731,2.8720827102661133
6732,3.0239925384521484
6733,2.8857271671295166
6734,2.922584056854248
6735,3.065823793411255
6736,3.0720412731170654
6737,2.976409673690796
6738,2.986311674118042
6739,2.8345553874969482
6740,2.923799991607666
6741,2.962885856628418
6742,2.8534538745880127
6743,2.926992893218994
6744,2.98144793510437
6745,2.943786859512329
6746,2.783057928085327
6747,2.8736190795898438
6748,2.9233474731445312
6749,2.868988037109375
6750,2.8788352012634277
6751,2.927727222442627
6752,2.8995442390441895
6753,2.926391363143921
6754,2.7761070728302
6755,2.816797971725464
6756,2.820960521697998
6757,2.9029572010040283
6758,2.8713479042053223
6759,2.8964927196502686
6760,2.8814339637756348
6761,2.8823301792144775
6762,2.9138364791870117
6763,2.918820858001709
6764,2.8121745586395264
6765,2.835864543914795
6766,2.945730447769165
6767,2.805880308151245
6768,2.854055404663086
6769,2.8615825176239014
6770,2.9094109535217285
6771,2.90403413772583
6772,2.9321188926696777
6773,2.9122681617736816
6774,3.012542247772217
6775,3.125736951828003
6776,3.083829402923584
6777,3.150153398513794
6778,3.0198440551757812
6779,2.9850828647613525
6780,2.979724645614624
6781,2.9081640243530273
6782,2.9733009338378906
6783,2.930142879486084
6784,3.004596471786499
6785,3.0349981784820557
6786,3.1442787647247314
6787,3.039055585861206
6788,3.1101059913635254
6789,3.1107425689697266
6790,3.0303261280059814
6791,3.09210205078125
6792,3.0171291828155518
6793,2.963751792907715
6794,2.955955743789673
6795,2.8324501514434814
6796,2.8236446380615234
6797,2.8258793354034424
6798,2.886582136154175
6799,2.8657445907592773
6800,2.7754299640655518
6801,2.8056299686431885
6802,2.8542726039886475
6803,2.715961456298828
6804,2.6800220012664795
6805,2.783385992050171
6806,2.7140953540802
6807,2.745607376098633
6808,2.798290491104126
6809,2.7273128032684326
6810,2.8959083557128906
6811,2.7780096530914307
6812,2.7756338119506836
6813,2.8041975498199463
6814,2.668973922729492
6815,2.6356825828552246
6816,2.762087821960449
6817,2.6074202060699463
6818,2.6967930793762207
6819,2.572293758392334
6820,2.527205228805542
6821,2.549924612045288
6822,2.548506736755371
6823,2.5612919330596924
6824,2.5876598358154297
6825,2.509323835372925
6826,2.5399560928344727
6827,2.634967565536499
6828,2.75546932220459
6829,2.639187812805176
6830,2.7461400032043457
6831,2.7779834270477295
6832,2.824587821960449
6833,2.779393196105957
6834,2.808283805847168
6835,2.8748486042022705
6836,2.9243805408477783
6837,2.8719451427459717
6838,2.8577582836151123
6839,2.810002088546753
6840,2.74774432182312
6841,2.810406446456909
6842,2.8678078651428223
6843,2.906679630279541
6844,2.806018829345703
6845,2.7982406616210938
6846,2.8636820316314697
6847,2.8767712116241455
6848,2.8086156845092773
6849,2.770878553390503
6850,2.898728370666504
6851,2.739435911178589
6852,2.7585227489471436
6853,2.6365933418273926
6854,2.7161033153533936
6855,2.805677890777588
6856,2.768446445465088
6857,2.6883039474487305
6858,2.668076753616333
6859,2.820026159286499
6860,2.6916637420654297
6861,2.728813886642456
6862,2.678346633911133
6863,2.7199935913085938
6864,2.805143117904663
6865,2.666890859603882
6866,2.592073440551758
6867,2.687840700149536
6868,2.5918350219726562
6869,2.5081942081451416
6870,2.437678575515747
6871,2.4742770195007324
6872,2.458963632583618
6873,2.458097457885742
6874,2.44100022315979
6875,2.5212855339050293
6876,2.5898947715759277
6877,2.5484979152679443
6878,2.664658308029175
6879,2.6475419998168945
6880,2.6358354091644287
6881,2.720564126968384
6882,2.845839500427246
6883,2.7682228088378906
6884,2.8808300495147705
6885,2.8837890625
6886,2.8179070949554443
6887,2.8626842498779297
6888,2.8291397094726562
6889,2.893338918685913
6890,2.924365282058716
6891,2.773508071899414
6892,2.910701036453247
6893,2.766784906387329
6894,2.8604297637939453
6895,2.7419583797454834
6896,2.8135881423950195
6897,2.8427929878234863
6898,2.829774856567383
6899,2.8273775577545166
6900,2.9435389041900635
6901,3.0153908729553223
6902,3.031177282333374
6903,2.9366164207458496
6904,2.977412700653076
6905,2.907144546508789
6906,2.9859323501586914
6907,3.0208916664123535
6908,2.9580132961273193
6909,3.0942258834838867
6910,3.0257720947265625
6911,3.050424337387085
6912,3.0236220359802246
6913,3.0891551971435547
6914,3.076676368713379
6915,3.0908782482147217
6916,3.081437826156616
6917,3.1284966468811035
6918,3.0519630908966064
6919,3.0369632244110107
6920,3.0090088844299316
6921,3.0426621437072754
6922,3.202467203140259
6923,3.1826653480529785
6924,3.2173171043395996
6925,3.2693374156951904
6926,3.2140984535217285
6927,3.3515634536743164
6928,3.3315649032592773
6929,3.3356611728668213
6930,3.3278870582580566
6931,3.2840960025787354
6932,3.31540846824646
6933,3.305386781692505
6934,3.2070131301879883
6935,3.2051546573638916
6936,3.253539562225342
6937,3.18719482421875
6938,3.2698137760162354
6939,3.1821048259735107
6940,3.261134147644043
6941,2.9697446823120117
6942,3.1880733966827393
6943,3.197021245956421
6944,3.22219181060791
6945,3.1781165599823
6946,3.036162853240967
6947,3.2542712688446045
6948,3.1182150840759277
6949,3.1014957427978516
6950,3.1643686294555664
6951,3.2277703285217285
6952,3.2389273643493652
6953,3.2293004989624023
6954,3.2673447132110596
6955,3.283313751220703
6956,3.265421152114868
6957,3.3173978328704834
6958,3.347198486328125
6959,3.1812808513641357
6960,3.2124640941619873
6961,3.0913960933685303
6962,3.1885247230529785
6963,3.2175586223602295
6964,3.221357583999634
6965,3.3127670288085938
6966,3.2799174785614014
6967,3.2639265060424805
6968,3.347604990005493
6969,3.4324135780334473
6970,3.3797786235809326
6971,3.458582878112793
6972,3.5139923095703125
6973,3.3851125240325928
6974,3.453840732574463
6975,3.4795734882354736
6976,3.438938617706299
6977,3.420895576477051
6978,3.404665946960449
6979,3.347954750061035
6980,3.2905499935150146
6981,3.3281588554382324
6982,3.2819695472717285
6983,3.3698065280914307
6984,3.4455533027648926
6985,3.3858206272125244
6986,3.349820613861084
6987,3.391295909881592
6988,3.3256609439849854
6989,3.4218900203704834
6990,3.4195477962493896
6991,3.334097146987915
6992,3.3888814449310303
6993,3.2163896560668945
6994,3.213263750076294
6995,3.303826332092285
6996,3.2762351036071777
6997,3.3610341548919678
6998,3.3170595169067383
6999,3.296137809753418
7000,3.179029941558838
7001,3.2286741733551025
7002,3.060159683227539
7003,3.172297716140747
7004,2.983225107192993
7005,3.0007143020629883
7006,2.9931070804595947
7007,3.00276780128479
7008,3.038919448852539
7009,3.02939510345459
7010,2.8586113452911377
7011,2.949662446975708
7012,3.06587815284729
7013,2.938870906829834
7014,2.9177823066711426
7015,3.1132519245147705
7016,3.0016610622406006
7017,3.017886161804199
7018,2.956413984298706
7019,3.0009348392486572
7020,3.048736810684204
7021,3.03830885887146
7022,2.9506609439849854
7023,2.9150185585021973
7024,2.938732862472534
7025,2.9890174865722656
7026,2.925999641418457
7027,2.825535774230957
7028,2.8572447299957275
7029,2.7847836017608643
7030,2.8287699222564697
7031,2.882641553878784
7032,2.7456209659576416
7033,2.7967188358306885
7034,2.736776113510132
7035,2.760356903076172
7036,2.7112252712249756
7037,2.6724853515625
7038,2.6336679458618164
7039,2.7258801460266113
7040,2.7453930377960205
7041,2.6571877002716064
7042,2.7252187728881836
7043,2.679403781890869
7044,2.741079330444336
7045,2.661280393600464
7046,2.8098347187042236
7047,2.774237871170044
7048,2.7815277576446533
7049,2.7015905380249023
7050,2.757068157196045
7051,2.7187798023223877
7052,2.7809808254241943
7053,2.72575044631958
7054,2.7578682899475098
7055,2.80291748046875
7056,2.8682422637939453
7057,2.9276578426361084
7058,2.80002760887146
7059,2.7738473415374756
7060,2.8525400161743164
7061,2.9734044075012207
7062,2.885910749435425
7063,2.938075065612793
7064,2.938056468963623
7065,3.0855681896209717
7066,3.006882667541504
7067,2.9646170139312744
7068,3.081343412399292
7069,3.216141939163208
7070,3.138097047805786
7071,3.1222784519195557
7072,3.059187412261963
7073,3.03208327293396
7074,2.9285531044006348
7075,2.9427976608276367
7076,2.869889974594116
7077,2.865017890930176
7078,2.887143850326538
7079,2.8598763942718506
7080,2.8908848762512207
7081,2.839416265487671
7082,2.9819774627685547
7083,2.8997437953948975
7084,2.9069130420684814
7085,2.987312078475952
7086,2.987478494644165
7087,3.0305771827697754
7088,3.019483804702759
7089,2.9346508979797363
7090,3.0468530654907227
7091,2.8898189067840576
7092,2.964996814727783
7093,2.8782641887664795
7094,2.902941942214966
7095,2.850470781326294
7096,2.9754745960235596
7097,2.9580187797546387
7098,2.8946738243103027
7099,2.9235730171203613
7100,2.8793325424194336
7101,2.9122142791748047
7102,2.9223177433013916
7103,2.868837594985962
7104,2.8847713470458984
7105,3.0223758220672607
7106,3.0586438179016113
7107,3.09881591796875
7108,3.150949478149414
7109,3.132864475250244
7110,3.155968427658081
7111,3.178238868713379
7112,3.1758038997650146
7113,3.1554694175720215
7114,3.25030517578125
7115,3.1667466163635254
7116,3.2199039459228516
7117,3.2822184562683105
7118,3.1531238555908203
7119,3.1611177921295166
7120,3.2671148777008057
7121,3.1966392993927
7122,3.262162446975708
7123,3.195969343185425
7124,3.197293519973755
7125,3.1605803966522217
7126,3.15446400642395
7127,3.1943347454071045
7128,3.201284170150757
7129,3.213439464569092
7130,3.249917984008789
7131,3.322068452835083
7132,3.2600066661834717
7133,3.2445263862609863
7134,3.180271863937378
7135,3.195523738861084
7136,3.29152512550354
7137,3.2243919372558594
7138,3.2982306480407715
7139,3.4039289951324463
7140,3.379122495651245
7141,3.2544643878936768
7142,3.289475679397583
7143,3.249873638153076
7144,3.2394227981567383
7145,3.2237212657928467
7146,3.2760214805603027
7147,3.2784628868103027
7148,3.2539820671081543
7149,3.1401021480560303
7150,3.1680057048797607
7151,3.1341285705566406
7152,3.1492979526519775
7153,3.2349441051483154
7154,3.1880042552948
7155,3.1870157718658447
7156,3.1620469093322754
7157,3.3200676441192627
7158,3.271413564682007
7159,3.357017755508423
7160,3.1461987495422363
7161,3.076645612716675
7162,3.1946964263916016
7163,3.1950392723083496
7164,3.104529619216919
7165,3.1294305324554443
7166,3.103419065475464
7167,3.161444664001465
7168,3.132516860961914
7169,3.05828857421875
7170,3.148451566696167
7171,3.0708231925964355
7172,2.9788527488708496
7173,3.003535509109497
7174,3.0751709938049316
7175,3.0386948585510254
7176,2.962717056274414
7177,3.045863389968872
7178,2.9445343017578125
7179,2.9494824409484863
7180,3.08335542678833
7181,3.0594875812530518
7182,3.0572760105133057
7183,2.9024415016174316
7184,2.9547572135925293
7185,2.9766995906829834
7186,3.096719980239868
7187,2.9491987228393555
7188,2.9620180130004883
7189,2.9239113330841064
7190,2.98165225982666
7191,2.7534124851226807
7192,3.002133369445801
7193,2.789536714553833
7194,2.732962131500244
7195,2.8422696590423584
7196,2.9258196353912354
7197,2.8870975971221924
7198,2.793383836746216
7199,2.8686394691467285
7200,2.9084866046905518
7201,2.8709819316864014
7202,2.9268572330474854
7203,2.8013880252838135
7204,2.844670295715332
7205,2.917175531387329
7206,2.9464516639709473
7207,3.045311689376831
7208,2.917858362197876
7209,2.82881760597229
7210,2.8240771293640137
7211,2.8351004123687744
7212,2.951399087905884
7213,2.9232351779937744
7214,2.947854995727539
7215,2.833051919937134
7216,2.9417200088500977
7217,2.915715217590332
7218,2.994551181793213
7219,2.908285140991211
7220,2.9625818729400635
7221,2.855187177658081
7222,2.9191863536834717
7223,2.9081451892852783
7224,2.8263237476348877
7225,2.6984479427337646
7226,2.7847931385040283
7227,2.681293487548828
7228,2.776238441467285
7229,2.7103538513183594
7230,2.676952838897705
7231,2.7648978233337402
7232,2.803987503051758
7233,2.8849425315856934
7234,2.868534803390503
7235,2.970355272293091
7236,2.9109623432159424
7237,2.7536847591400146
7238,2.9115474224090576
7239,2.93212628364563
7240,2.946763277053833
7241,2.9058661460876465
7242,2.969533681869507
7243,3.0630202293395996
7244,2.9563376903533936
7245,3.122689962387085
7246,3.1784231662750244
7247,3.1667428016662598
7248,3.0577805042266846
7249,3.0252389907836914
7250,2.8143436908721924
7251,2.858515501022339
7252,3.0534486770629883
7253,3.085123300552368
7254,3.030299186706543
7255,2.935387372970581
7256,2.9172494411468506
7257,2.945878028869629
7258,3.023651123046875
7259,2.707360029220581
7260,2.7057294845581055
7261,2.907794237136841
7262,2.8544046878814697
7263,2.8420417308807373
7264,2.813936233520508
7265,2.827301502227783
7266,2.873471260070801
7267,2.8905975818634033
7268,2.9003498554229736
7269,3.0045220851898193
7270,2.924726724624634
7271,2.9411842823028564
7272,2.8753771781921387
7273,2.8770763874053955
7274,2.8924825191497803
7275,2.7971770763397217
7276,2.751098155975342
7277,2.7812225818634033
7278,2.8784399032592773
7279,2.8564817905426025
7280,2.893321990966797
7281,2.8276026248931885
7282,2.9027271270751953
7283,2.7090790271759033
7284,2.857121229171753
7285,2.8647513389587402
7286,2.9300217628479004
7287,2.912688970565796
7288,2.9649455547332764
7289,3.071089267730713
7290,2.9780149459838867
7291,3.036334276199341
7292,2.9625368118286133
7293,3.1221439838409424
7294,3.1672420501708984
7295,3.1752865314483643
7296,3.096565008163452
7297,3.0709877014160156
7298,3.006178855895996
7299,3.017564535140991
7300,2.971052885055542
7301,3.010876417160034
7302,3.017807722091675
7303,2.939023017883301
7304,2.9480412006378174
7305,2.8354833126068115
7306,2.95719051361084
7307,3.072892189025879
7308,3.146399736404419
7309,3.110318660736084
7310,3.046523332595825
7311,2.9793505668640137
7312,3.0389885902404785
7313,3.0870468616485596
7314,3.0274980068206787
7315,3.0903429985046387
7316,3.0415525436401367
7317,2.8068528175354004
7318,2.8341996669769287
7319,2.7820608615875244
7320,2.9334990978240967
7321,2.9128551483154297
7322,2.775153636932373
7323,2.762831449508667
7324,2.872407913208008
7325,2.8187382221221924
7326,2.741642951965332
7327,2.7938761711120605
7328,2.773845911026001
7329,2.683992862701416
7330,2.56693172454834
7331,2.632861614227295
7332,2.633911371231079
7333,2.5338478088378906
7334,2.618278741836548
7335,2.6291158199310303
7336,2.549612283706665
7337,2.683135509490967
7338,2.6804184913635254
7339,2.702155351638794
7340,2.62149715423584
7341,2.7058215141296387
7342,2.688767433166504
7343,2.7067179679870605
7344,2.6757030487060547
7345,2.714629650115967
7346,2.668590545654297
7347,2.6600914001464844
7348,2.5178322792053223
7349,2.565720796585083
7350,2.674821376800537
7351,2.573253870010376
7352,2.562105417251587
7353,2.510331153869629
7354,2.5267958641052246
7355,2.515303373336792
7356,2.5213522911071777
7357,2.4609787464141846
7358,2.4866271018981934
7359,2.4615724086761475
7360,2.4933924674987793
7361,2.4921634197235107
7362,2.5132739543914795
7363,2.4202749729156494
7364,2.4624576568603516
7365,2.5126137733459473
7366,2.5070629119873047
7367,2.5971519947052
7368,2.637186050415039
7369,2.591620445251465
7370,2.5396950244903564
7371,2.489926338195801
7372,2.5755069255828857
7373,2.6391570568084717
7374,2.511634588241577
7375,2.622821569442749
7376,2.6411094665527344
7377,2.522191286087036
7378,2.6178476810455322
7379,2.5098109245300293
7380,2.693341016769409
7381,2.7967782020568848
7382,2.69502854347229
7383,2.76127290725708
7384,2.745758295059204
7385,2.7887604236602783
7386,2.8456902503967285
7387,2.747706890106201
7388,2.8516807556152344
7389,2.8121426105499268
7390,2.7804245948791504
7391,2.8728294372558594
7392,2.8247973918914795
7393,2.813232421875
7394,2.954900026321411
7395,2.854719400405884
7396,2.964733362197876
7397,2.978644609451294
7398,2.9595131874084473
7399,3.0645718574523926
7400,3.0294604301452637
7401,3.1521594524383545
7402,3.0764968395233154
7403,3.1738433837890625
7404,3.208521604537964
7405,3.139517307281494
7406,3.095651865005493
7407,2.9971580505371094
7408,3.041534423828125
7409,3.0313873291015625
7410,3.032263994216919
7411,3.1025643348693848
7412,3.087290048599243
7413,3.0592877864837646
7414,3.1004478931427
7415,3.0711119174957275
7416,3.2317943572998047
7417,3.291522264480591
7418,3.333888292312622
7419,3.250013828277588
7420,3.308479070663452
7421,3.324275493621826
7422,3.36462140083313
7423,3.1926069259643555
7424,3.2501792907714844
7425,3.236673355102539
7426,3.249488115310669
7427,3.2436225414276123
7428,3.1736390590667725
7429,3.16841459274292
7430,3.274188995361328
7431,3.2243964672088623
7432,3.2662618160247803
7433,3.3607382774353027
7434,3.366238832473755
7435,3.2800965309143066
7436,3.1992075443267822
7437,3.1727490425109863
7438,3.2790451049804688
7439,3.300351619720459
7440,3.0908043384552
7441,3.249929189682007
7442,3.263313055038452
7443,3.1835780143737793
7444,3.0672965049743652
7445,2.9928247928619385
7446,3.045854091644287
7447,3.054478883743286
7448,2.9971981048583984
7449,2.959442377090454
7450,2.918731927871704
7451,2.838550567626953
7452,3.0352840423583984
7453,2.981114625930786
7454,3.1494884490966797
7455,3.1488711833953857
7456,3.034065008163452
7457,3.114818811416626
7458,3.171661853790283
7459,3.2511532306671143
7460,3.2061007022857666
7461,3.1585869789123535
7462,3.1433379650115967
7463,3.145399808883667
7464,3.158775568008423
7465,3.066053628921509
7466,3.1572980880737305
7467,3.2623448371887207
7468,3.1067333221435547
7469,3.013887405395508
7470,2.9252724647521973
7471,3.054457902908325
7472,3.0358355045318604
7473,2.923473358154297
7474,3.0719141960144043
7475,2.996868133544922
7476,2.9023914337158203
7477,3.040766477584839
7478,2.999295473098755
7479,2.8994758129119873
7480,2.9722483158111572
7481,2.9369401931762695
7482,2.9476945400238037
7483,2.8821122646331787
7484,2.8973255157470703
7485,2.8320727348327637
7486,2.8961241245269775
7487,2.847348213195801
7488,2.6935393810272217
7489,2.775059461593628
7490,2.78950572013855
7491,2.7654902935028076
7492,2.8818061351776123
7493,2.8966925144195557
7494,2.8724284172058105
7495,2.7872626781463623
7496,2.7212584018707275
7497,2.7592999935150146
7498,2.67525315284729
7499,2.7254302501678467
7500,2.8153297901153564
7501,2.8236894607543945
7502,2.810427188873291
7503,2.620306968688965
7504,2.679882049560547
7505,2.7378621101379395
7506,2.839006185531616
7507,2.7942473888397217
7508,2.8116047382354736
7509,2.8401193618774414
7510,2.804849624633789
7511,2.840949058532715
7512,2.8473668098449707
7513,2.7951714992523193
7514,2.7649660110473633
7515,2.679750919342041
7516,2.7276759147644043
7517,2.6328489780426025
7518,2.613506317138672
7519,2.6038243770599365
7520,2.659576892852783
7521,2.6184422969818115
7522,2.5241799354553223
7523,2.5367166996002197
7524,2.364788055419922
7525,2.447371482849121
7526,2.423964738845825
7527,2.541335105895996
7528,2.51766300201416
7529,2.435011148452759
7530,2.4512505531311035
7531,2.3597705364227295
7532,2.235774517059326
7533,2.3347525596618652
7534,2.303901195526123
7535,2.3933868408203125
7536,2.5466384887695312
7537,2.4622080326080322
7538,2.4022254943847656
7539,2.4659717082977295
7540,2.5153815746307373
7541,2.420619249343872
7542,2.256722927093506
7543,2.444075584411621
7544,2.369900703430176
7545,2.4600167274475098
7546,2.5667757987976074
7547,2.5784828662872314
7548,2.5550456047058105
7549,2.647892951965332
7550,2.6712076663970947
7551,2.655930995941162
7552,2.633392333984375
7553,2.730795383453369
7554,2.679086685180664
7555,2.6563029289245605
7556,2.6126320362091064
7557,2.622772455215454
7558,2.6580824851989746
7559,2.693507432937622
7560,2.73922061920166
7561,2.8242809772491455
7562,2.7481138706207275
7563,2.8618414402008057
7564,2.774681806564331
7565,2.806110143661499
7566,2.808389186859131
7567,2.716538906097412
7568,2.8363394737243652
7569,2.7862017154693604
7570,2.717829942703247
7571,2.7559256553649902
7572,2.7493722438812256
7573,2.765901803970337
7574,2.6622469425201416
7575,2.762369155883789
7576,2.6363754272460938
7577,2.702517032623291
7578,2.807156801223755
7579,2.7406179904937744
7580,2.8485918045043945
7581,2.8190255165100098
7582,2.737560987472534
7583,2.8933467864990234
7584,2.962831735610962
7585,2.997375726699829
7586,3.082646131515503
7587,3.049626111984253
7588,2.9638755321502686
7589,3.0261881351470947
